name,Type,Time,Price
ETFC,OPEN,04/04/2016 09:32:14.764,24.76
ETFC,TRADE,04/04/2016 09:32:14.765,24.76
AKAM,TRADE,04/04/2016 09:32:14.765,55.09
V,TRADE,04/04/2016 09:32:14.765,77.95
YHOO,TRADE,04/04/2016 09:32:14.765,36.84
QCOM,TRADE,04/04/2016 09:32:14.765,50.62
SCHW,TRADE,04/04/2016 09:32:14.766,28.33
FB,TRADE,04/04/2016 09:32:14.766,114.3
ITW,TRADE,04/04/2016 09:32:14.766,103.68
VRTX,ASK,04/04/2016 09:32:14.767,80.17
PM,BID,04/04/2016 09:32:14.767,99.99
GPS,ASK,04/04/2016 09:32:14.768,29.63
PDCO,ASK,04/04/2016 09:32:14.769,46.49
PBCT,ASK,04/04/2016 09:32:14.769,16.08
NRG,BID,04/04/2016 09:32:14.769,12.73
NRG,ASK,04/04/2016 09:32:14.769,12.75
FLS,ASK,04/04/2016 09:32:14.769,43.44
SYY,ASK,04/04/2016 09:32:14.769,47.02
APA,ASK,04/04/2016 09:32:14.770,47.79
WM,ASK,04/04/2016 09:32:14.770,58.64
CVS,BID,04/04/2016 09:32:14.770,103.79
CVS,ASK,04/04/2016 09:32:14.770,104.29
DO,BID,04/04/2016 09:32:14.770,20.81
UPS,ASK,04/04/2016 09:32:14.770,104.96
RAI,ASK,04/04/2016 09:32:14.770,50.27
ADBE,BID,04/04/2016 09:32:14.770,95.18
HES,BID,04/04/2016 09:32:14.771,52.34
GOOG,BID,04/04/2016 09:32:14.771,747.5
GOOG,ASK,04/04/2016 09:32:14.771,748.35
MO,ASK,04/04/2016 09:32:14.771,63.1
TJX,ASK,04/04/2016 09:32:14.771,79.06
FE,BID,04/04/2016 09:32:14.771,35.91
FE,ASK,04/04/2016 09:32:14.772,35.96
COP,BID,04/04/2016 09:32:14.772,39.65
AAPL,ASK,04/04/2016 09:32:14.772,110.52
PPL,ASK,04/04/2016 09:32:14.772,38.15
BXLT,BID,04/04/2016 09:32:14.773,41.18
JWN,ASK,04/04/2016 09:32:14.773,57.42
HD,BID,04/04/2016 09:32:14.773,135.2
HD,ASK,04/04/2016 09:32:14.773,135.7
DPS,ASK,04/04/2016 09:32:14.773,91.22
AKAM,BID,04/04/2016 09:32:14.774,55.02
AKAM,ASK,04/04/2016 09:32:14.774,55.12
SWN,ASK,04/04/2016 09:32:14.774,8.03
FB,BID,04/04/2016 09:32:14.774,114.29
MMM,BID,04/04/2016 09:32:14.774,167.02
AEE,ASK,04/04/2016 09:32:14.775,50.56
QRVO,BID,04/04/2016 09:32:14.775,50.73
V,BID,04/04/2016 09:32:14.775,77.95
V,ASK,04/04/2016 09:32:14.775,78
NEM,BID,04/04/2016 09:32:14.775,26.33
GOOGL,BID,04/04/2016 09:32:14.775,766.52
MTB,ASK,04/04/2016 09:32:14.776,112.44
DNB,ASK,04/04/2016 09:32:14.776,103.74
CSRA,BID,04/04/2016 09:32:14.776,26.85
ZION,ASK,04/04/2016 09:32:14.776,24.29
MSI,BID,04/04/2016 09:32:14.776,75.18
YHOO,BID,04/04/2016 09:32:14.776,36.83
YHOO,ASK,04/04/2016 09:32:14.777,36.84
DUK,ASK,04/04/2016 09:32:14.777,81.05
QCOM,ASK,04/04/2016 09:32:14.777,50.65
EA,BID,04/04/2016 09:32:14.778,65.83
TEL,BID,04/04/2016 09:32:14.778,61.49
OKE,BID,04/04/2016 09:32:14.778,28.67
APH,ASK,04/04/2016 09:32:14.778,58.58
DVN,BID,04/04/2016 09:32:14.779,26.72
MHFI,TRADE,04/04/2016 09:32:15.011,98.29
SWN,TRADE,04/04/2016 09:32:15.012,8.02
MU,TRADE,04/04/2016 09:32:15.012,11.05
CAT,TRADE,04/04/2016 09:32:15.013,76.56
ETR,TRADE,04/04/2016 09:32:15.014,79.5
DAL,TRADE,04/04/2016 09:32:15.015,46.9
MSFT,TRADE,04/04/2016 09:32:15.017,55.46
NFLX,TRADE,04/04/2016 09:32:15.017,105.3
GPS,TRADE,04/04/2016 09:32:15.018,29.6
BBT,TRADE,04/04/2016 09:32:15.018,33.45
GOOG,TRADE,04/04/2016 09:32:15.019,748.13
AAL,TRADE,04/04/2016 09:32:15.020,39.42
TROW,TRADE,04/04/2016 09:32:15.020,73.86
LUV,TRADE,04/04/2016 09:32:15.021,44.63
SBUX,TRADE,04/04/2016 09:32:15.022,61.06
DRI,TRADE,04/04/2016 09:32:15.024,68.11
CBG,TRADE,04/04/2016 09:32:15.025,29.15
PX,TRADE,04/04/2016 09:32:15.025,114.71
MCO,ASK,04/04/2016 09:32:15.025,97.35
MHFI,ASK,04/04/2016 09:32:15.026,98.81
ORLY,BID,04/04/2016 09:32:15.026,274.79
AAP,ASK,04/04/2016 09:32:15.026,161.91
WBA,BID,04/04/2016 09:32:15.026,86.59
LMT,ASK,04/04/2016 09:32:15.026,223.49
ADSK,BID,04/04/2016 09:32:15.026,57.82
CBG,BID,04/04/2016 09:32:15.027,29.1
IP,ASK,04/04/2016 09:32:15.027,40.93
PLD,BID,04/04/2016 09:32:15.028,44.43
MMC,BID,04/04/2016 09:32:15.028,61.31
NBL,ASK,04/04/2016 09:32:15.028,31.14
EMR,BID,04/04/2016 09:32:15.028,54.59
GD,BID,04/04/2016 09:32:15.028,132.02
LEG,BID,04/04/2016 09:32:15.028,48.35
ETR,BID,04/04/2016 09:32:15.029,79.41
ETR,ASK,04/04/2016 09:32:15.029,79.8
M,ASK,04/04/2016 09:32:15.029,42.98
HAL,BID,04/04/2016 09:32:15.029,34.77
HAL,ASK,04/04/2016 09:32:15.029,34.8
AON,BID,04/04/2016 09:32:15.030,104.55
NWSA,BID,04/04/2016 09:32:15.030,12.98
CXO,BID,04/04/2016 09:32:15.030,101.04
CXO,ASK,04/04/2016 09:32:15.030,102.29
TMO,ASK,04/04/2016 09:32:15.030,143.23
DAL,BID,04/04/2016 09:32:15.030,46.88
CTSH,BID,04/04/2016 09:32:15.031,62.91
DOW,BID,04/04/2016 09:32:15.031,51.01
URI,BID,04/04/2016 09:32:15.031,60.45
UAL,BID,04/04/2016 09:32:15.031,56.57
CSX,ASK,04/04/2016 09:32:15.032,25.51
AME,BID,04/04/2016 09:32:15.032,49.84
AME,ASK,04/04/2016 09:32:15.032,50.02
SWK,BID,04/04/2016 09:32:15.032,105.9
DLPH,BID,04/04/2016 09:32:15.032,73.2
ALL,BID,04/04/2016 09:32:15.033,68.16
MSFT,BID,04/04/2016 09:32:15.033,55.45
MSFT,ASK,04/04/2016 09:32:15.033,55.46
NVDA,BID,04/04/2016 09:32:15.033,36.37
NVDA,ASK,04/04/2016 09:32:15.033,36.4
MRK,ASK,04/04/2016 09:32:15.034,53.85
MCHP,ASK,04/04/2016 09:32:15.034,48.25
AIG,BID,04/04/2016 09:32:15.034,54.84
TROW,ASK,04/04/2016 09:32:15.034,73.92
CTL,BID,04/04/2016 09:32:15.034,32.27
CTL,ASK,04/04/2016 09:32:15.035,32.3
SBUX,BID,04/04/2016 09:32:15.035,61.05
SBUX,ASK,04/04/2016 09:32:15.035,61.06
MJN,BID,04/04/2016 09:32:15.035,82.65
MJN,ASK,04/04/2016 09:32:15.035,83.19
BEN,BID,04/04/2016 09:32:15.035,39.3
EW,ASK,04/04/2016 09:32:15.036,102.23
NFLX,BID,04/04/2016 09:32:15.036,105.27
DRI,BID,04/04/2016 09:32:15.036,68.07
DRI,ASK,04/04/2016 09:32:15.036,68.19
PX,ASK,04/04/2016 09:32:15.036,115.09
RTN,BID,04/04/2016 09:32:15.037,123.16
SCHW,BID,04/04/2016 09:32:15.037,28.31
SCHW,ASK,04/04/2016 09:32:15.037,28.32
NRG,BID,04/04/2016 09:32:15.037,12.72
NRG,ASK,04/04/2016 09:32:15.037,12.74
SYY,BID,04/04/2016 09:32:15.038,46.98
SYY,ASK,04/04/2016 09:32:15.038,47
VLO,BID,04/04/2016 09:32:15.038,62.61
LNC,ASK,04/04/2016 09:32:15.038,39.75
PM,ASK,04/04/2016 09:32:15.038,100.14
GPS,BID,04/04/2016 09:32:15.038,29.58
GPS,ASK,04/04/2016 09:32:15.038,29.61
CL,ASK,04/04/2016 09:32:15.039,70.99
AIZ,TRADE,04/04/2016 09:32:15.269,78.15
RAI,TRADE,04/04/2016 09:32:15.269,50.26
MJN,TRADE,04/04/2016 09:32:15.269,82.93
PYPL,TRADE,04/04/2016 09:32:15.270,38.82
FE,TRADE,04/04/2016 09:32:15.270,35.91
CMS,TRADE,04/04/2016 09:32:15.270,42.65
WEC,TRADE,04/04/2016 09:32:15.271,59.83
EXC,TRADE,04/04/2016 09:32:15.271,35.65
MAT,TRADE,04/04/2016 09:32:15.271,34.53
RIG,TRADE,04/04/2016 09:32:15.272,8.69
V,TRADE,04/04/2016 09:32:15.273,77.97
YHOO,TRADE,04/04/2016 09:32:15.273,36.85
SCHW,TRADE,04/04/2016 09:32:15.274,28.32
GILD,TRADE,04/04/2016 09:32:15.274,94.07
FB,TRADE,04/04/2016 09:32:15.274,114.32
WM,ASK,04/04/2016 09:32:15.275,58.78
UPS,ASK,04/04/2016 09:32:15.275,104.87
DD,BID,04/04/2016 09:32:15.275,63.74
BCR,BID,04/04/2016 09:32:15.275,202.68
COG,ASK,04/04/2016 09:32:15.276,22.79
RAI,ASK,04/04/2016 09:32:15.276,50.32
PRU,BID,04/04/2016 09:32:15.276,73.04
PYPL,ASK,04/04/2016 09:32:15.277,38.81
BBBY,ASK,04/04/2016 09:32:15.277,49.43
EXPE,ASK,04/04/2016 09:32:15.277,108.32
ECL,BID,04/04/2016 09:32:15.277,112.41
EMN,BID,04/04/2016 09:32:15.278,72.95
NI,BID,04/04/2016 09:32:15.278,23.61
NI,ASK,04/04/2016 09:32:15.278,23.76
GOOG,BID,04/04/2016 09:32:15.279,747.64
PG,ASK,04/04/2016 09:32:15.279,83.57
AEP,BID,04/04/2016 09:32:15.279,66.86
CMS,BID,04/04/2016 09:32:15.279,42.64
COP,BID,04/04/2016 09:32:15.280,39.67
WEC,ASK,04/04/2016 09:32:15.280,59.87
AVY,BID,04/04/2016 09:32:15.280,72.7
AAPL,ASK,04/04/2016 09:32:15.282,110.51
EBAY,BID,04/04/2016 09:32:15.282,23.67
HD,BID,04/04/2016 09:32:15.282,135.3
STT,BID,04/04/2016 09:32:15.282,58.7
AKAM,ASK,04/04/2016 09:32:15.282,55.11
PAYX,BID,04/04/2016 09:32:15.282,54.27
EXC,BID,04/04/2016 09:32:15.282,35.66
EXC,ASK,04/04/2016 09:32:15.282,35.68
ED,BID,04/04/2016 09:32:15.282,76.62
AMZN,BID,04/04/2016 09:32:15.282,597.12
FB,BID,04/04/2016 09:32:15.282,114.3
FB,ASK,04/04/2016 09:32:15.282,114.31
MAT,ASK,04/04/2016 09:32:15.282,34.56
LVLT,ASK,04/04/2016 09:32:15.283,53.21
BAC,BID,04/04/2016 09:32:15.283,13.52
BAC,ASK,04/04/2016 09:32:15.283,13.53
QRVO,BID,04/04/2016 09:32:15.284,50.74
V,ASK,04/04/2016 09:32:15.284,77.99
NEM,BID,04/04/2016 09:32:15.284,26.34
GOOGL,BID,04/04/2016 09:32:15.284,767.26
PCLN,ASK,04/04/2016 09:32:15.285,1297.3
MTB,BID,04/04/2016 09:32:15.285,111.69
CSRA,BID,04/04/2016 09:32:15.285,26.87
ZION,ASK,04/04/2016 09:32:15.285,24.28
YHOO,BID,04/04/2016 09:32:15.286,36.84
YHOO,ASK,04/04/2016 09:32:15.286,36.86
MSI,BID,04/04/2016 09:32:15.286,75.27
QCOM,BID,04/04/2016 09:32:15.287,50.61
QCOM,ASK,04/04/2016 09:32:15.287,50.64
MOS,ASK,04/04/2016 09:32:15.287,26.31
FCX,BID,04/04/2016 09:32:15.287,9.86
FCX,ASK,04/04/2016 09:32:15.287,9.87
ICE,ASK,04/04/2016 09:32:15.288,235.28
GILD,ASK,04/04/2016 09:32:15.288,94.1
CMCSA,ASK,04/04/2016 09:32:15.288,61.66
AIZ,BID,04/04/2016 09:32:15.289,78.07
CAG,ASK,04/04/2016 09:32:15.289,45.46
DLTR,ASK,04/04/2016 09:32:15.289,83.28
RIG,BID,04/04/2016 09:32:15.289,8.69
RIG,ASK,04/04/2016 09:32:15.290,8.7
TEL,BID,04/04/2016 09:32:15.290,61.55
APH,ASK,04/04/2016 09:32:15.290,58.55
XEL,BID,04/04/2016 09:32:15.291,41.89
XEL,ASK,04/04/2016 09:32:15.291,41.91
ETR,TRADE,04/04/2016 09:32:15.513,79.49
AMZN,TRADE,04/04/2016 09:32:15.513,597.34
DAL,TRADE,04/04/2016 09:32:15.513,46.96
SBUX,TRADE,04/04/2016 09:32:15.514,61.05
AAL,TRADE,04/04/2016 09:32:15.514,39.43
TROW,TRADE,04/04/2016 09:32:15.514,73.78
XEL,TRADE,04/04/2016 09:32:15.515,41.9
WBA,TRADE,04/04/2016 09:32:15.515,86.59
INTC,TRADE,04/04/2016 09:32:15.516,32.17
EBAY,TRADE,04/04/2016 09:32:15.516,23.69
CBG,TRADE,04/04/2016 09:32:15.516,29.14
MHFI,ASK,04/04/2016 09:32:15.516,98.47
MCO,BID,04/04/2016 09:32:15.516,97.08
MCO,ASK,04/04/2016 09:32:15.517,97.34
AAP,ASK,04/04/2016 09:32:15.517,161.9
HST,BID,04/04/2016 09:32:15.517,15.95
WBA,BID,04/04/2016 09:32:15.517,86.58
PNW,BID,04/04/2016 09:32:15.517,75.04
CBG,BID,04/04/2016 09:32:15.518,29.12
SE,ASK,04/04/2016 09:32:15.518,30.22
MU,BID,04/04/2016 09:32:15.518,11.04
MU,ASK,04/04/2016 09:32:15.518,11.05
PLD,BID,04/04/2016 09:32:15.518,44.44
NBL,BID,04/04/2016 09:32:15.519,31
NBL,ASK,04/04/2016 09:32:15.519,31.15
LEG,BID,04/04/2016 09:32:15.519,48.41
SWKS,BID,04/04/2016 09:32:15.519,78
CAT,BID,04/04/2016 09:32:15.519,76.53
IP,ASK,04/04/2016 09:32:15.520,40.94
HAL,BID,04/04/2016 09:32:15.520,34.78
AON,BID,04/04/2016 09:32:15.520,104.57
LH,BID,04/04/2016 09:32:15.520,118.19
A,BID,04/04/2016 09:32:15.520,40.2
NWSA,ASK,04/04/2016 09:32:15.521,12.99
AWK,BID,04/04/2016 09:32:15.521,69.03
AWK,ASK,04/04/2016 09:32:15.521,69.39
UTX,ASK,04/04/2016 09:32:15.521,100.17
DAL,BID,04/04/2016 09:32:15.521,46.95
DAL,ASK,04/04/2016 09:32:15.522,47
NWS,BID,04/04/2016 09:32:15.522,13.45
UAL,BID,04/04/2016 09:32:15.522,56.58
UAL,ASK,04/04/2016 09:32:15.522,56.68
NDAQ,ASK,04/04/2016 09:32:15.522,65.92
BBT,BID,04/04/2016 09:32:15.523,33.44
BBT,ASK,04/04/2016 09:32:15.523,33.45
JPM,ASK,04/04/2016 09:32:15.524,59.32
MSFT,ASK,04/04/2016 09:32:15.524,55.47
NVDA,BID,04/04/2016 09:32:15.525,36.36
AAL,BID,04/04/2016 09:32:15.525,39.41
AAL,ASK,04/04/2016 09:32:15.525,39.51
AIG,ASK,04/04/2016 09:32:15.525,54.86
MCHP,ASK,04/04/2016 09:32:15.526,48.3
MJN,BID,04/04/2016 09:32:15.526,82.79
MJN,ASK,04/04/2016 09:32:15.526,83.31
TROW,BID,04/04/2016 09:32:15.526,73.73
TROW,ASK,04/04/2016 09:32:15.527,73.81
LUV,BID,04/04/2016 09:32:15.527,44.61
LUV,ASK,04/04/2016 09:32:15.527,44.66
BEN,ASK,04/04/2016 09:32:15.527,39.32
MO,BID,04/04/2016 09:32:15.527,63.06
EW,ASK,04/04/2016 09:32:15.527,102.24
REGN,ASK,04/04/2016 09:32:15.528,406.55
DRI,BID,04/04/2016 09:32:15.528,68.02
DRI,ASK,04/04/2016 09:32:15.528,68.11
NFLX,BID,04/04/2016 09:32:15.528,105.25
NFLX,ASK,04/04/2016 09:32:15.528,105.32
RTN,BID,04/04/2016 09:32:15.529,123.15
PX,BID,04/04/2016 09:32:15.529,114.71
PX,ASK,04/04/2016 09:32:15.530,115.03
WHR,ASK,04/04/2016 09:32:15.530,183.92
HCP,BID,04/04/2016 09:32:15.530,32.66
FFIV,BID,04/04/2016 09:32:15.530,104.91
GPS,ASK,04/04/2016 09:32:15.531,29.62
LNC,BID,04/04/2016 09:32:15.531,39.56
CL,ASK,04/04/2016 09:32:15.531,70.96
PM,BID,04/04/2016 09:32:15.531,100
MJN,TRADE,04/04/2016 09:32:15.732,82.99
LYB,OPEN,04/04/2016 09:32:15.732,86.78
LYB,TRADE,04/04/2016 09:32:15.732,86.78
CMS,TRADE,04/04/2016 09:32:15.732,42.68
EXC,TRADE,04/04/2016 09:32:15.732,35.66
MAT,TRADE,04/04/2016 09:32:15.732,34.56
YHOO,TRADE,04/04/2016 09:32:15.732,36.84
DD,BID,04/04/2016 09:32:15.734,63.73
SO,BID,04/04/2016 09:32:15.734,51.57
SO,ASK,04/04/2016 09:32:15.734,51.6
EXPE,ASK,04/04/2016 09:32:15.734,108.39
PYPL,BID,04/04/2016 09:32:15.735,38.81
PYPL,ASK,04/04/2016 09:32:15.735,38.91
LYB,ASK,04/04/2016 09:32:15.735,86.79
CMS,BID,04/04/2016 09:32:15.735,42.65
CMS,ASK,04/04/2016 09:32:15.735,42.7
AEP,BID,04/04/2016 09:32:15.735,66.84
WEC,BID,04/04/2016 09:32:15.735,59.81
AAPL,ASK,04/04/2016 09:32:15.735,110.52
BXLT,BID,04/04/2016 09:32:15.735,41.2
AET,BID,04/04/2016 09:32:15.735,113.2
HD,BID,04/04/2016 09:32:15.735,135.2
HD,ASK,04/04/2016 09:32:15.735,135.72
EXC,BID,04/04/2016 09:32:15.735,35.68
EXC,ASK,04/04/2016 09:32:15.735,35.7
PH,BID,04/04/2016 09:32:15.735,111.07
AMZN,BID,04/04/2016 09:32:15.736,597
APD,BID,04/04/2016 09:32:15.736,142.8
FE,BID,04/04/2016 09:32:15.736,35.92
MAT,BID,04/04/2016 09:32:15.736,34.45
ESRX,ASK,04/04/2016 09:32:15.737,70.07
JBHT,BID,04/04/2016 09:32:15.737,84.08
LVLT,BID,04/04/2016 09:32:15.737,53.02
LVLT,ASK,04/04/2016 09:32:15.738,53.18
OKE,BID,04/04/2016 09:32:15.738,28.59
EQR,ASK,04/04/2016 09:32:15.738,75.26
MON,BID,04/04/2016 09:32:15.738,87.9
ABT,ASK,04/04/2016 09:32:15.739,42.3
SWN,BID,04/04/2016 09:32:15.739,8.01
SWN,ASK,04/04/2016 09:32:15.740,8.02
MLM,ASK,04/04/2016 09:32:15.740,161.98
NEM,BID,04/04/2016 09:32:15.741,26.33
CSRA,BID,04/04/2016 09:32:15.741,26.88
RCL,ASK,04/04/2016 09:32:15.741,82.07
GOOG,BID,04/04/2016 09:32:15.741,747.65
QCOM,BID,04/04/2016 09:32:15.742,50.62
CSRA,TRADE,04/04/2016 09:32:15.981,27.01
NKE,TRADE,04/04/2016 09:32:15.982,61.58
GILD,TRADE,04/04/2016 09:32:15.983,94.1
ITW,TRADE,04/04/2016 09:32:15.984,103.48
TROW,TRADE,04/04/2016 09:32:15.985,73.81
AIZ,ASK,04/04/2016 09:32:15.987,78.23
TRV,BID,04/04/2016 09:32:15.987,117.67
CAG,ASK,04/04/2016 09:32:15.987,45.44
EOG,BID,04/04/2016 09:32:15.987,71.99
DLTR,BID,04/04/2016 09:32:15.987,82.94
ADBE,BID,04/04/2016 09:32:15.988,95.2
IVZ,BID,04/04/2016 09:32:15.989,31.27
JNJ,BID,04/04/2016 09:32:15.990,108.8
SE,ASK,04/04/2016 09:32:15.990,30.23
SWKS,BID,04/04/2016 09:32:15.991,78.01
IPG,BID,04/04/2016 09:32:15.991,23.17
AWK,BID,04/04/2016 09:32:15.992,69.14
CVX,BID,04/04/2016 09:32:15.992,94.04
UTX,ASK,04/04/2016 09:32:15.992,100.11
UAL,BID,04/04/2016 09:32:15.992,56.56
UAL,ASK,04/04/2016 09:32:15.993,56.65
NDAQ,BID,04/04/2016 09:32:15.993,65.8
GRMN,BID,04/04/2016 09:32:15.993,39.58
ITW,ASK,04/04/2016 09:32:15.994,103.68
MSFT,BID,04/04/2016 09:32:15.994,55.46
MRK,ASK,04/04/2016 09:32:15.994,53.86
AAL,ASK,04/04/2016 09:32:15.994,39.52
SBUX,ASK,04/04/2016 09:32:15.994,61.07
MO,BID,04/04/2016 09:32:15.994,63.02
ETN,ASK,04/04/2016 09:32:15.995,62.72
FLS,ASK,04/04/2016 09:32:15.995,43.43
ADS,BID,04/04/2016 09:32:15.995,219.66
REGN,ASK,04/04/2016 09:32:15.995,406.54
PSA,BID,04/04/2016 09:32:15.995,274.5
PNR,BID,04/04/2016 09:32:15.995,53.35
DRI,BID,04/04/2016 09:32:15.995,68.01
WHR,ASK,04/04/2016 09:32:15.996,184.22
HAS,TRADE,04/04/2016 09:32:16.233,79.55
XOM,TRADE,04/04/2016 09:32:16.234,83.05
CB,TRADE,04/04/2016 09:32:16.237,122
LYB,TRADE,04/04/2016 09:32:16.237,86.82
BEN,TRADE,04/04/2016 09:32:16.238,39.3
EOG,TRADE,04/04/2016 09:32:16.239,71.99
SCHW,TRADE,04/04/2016 09:32:16.240,28.31
FB,TRADE,04/04/2016 09:32:16.242,114.31
SWN,TRADE,04/04/2016 09:32:16.242,8.01
QCOM,TRADE,04/04/2016 09:32:16.243,50.64
CSRA,TRADE,04/04/2016 09:32:16.243,27.05
HCP,ASK,04/04/2016 09:32:16.243,32.68
SIG,BID,04/04/2016 09:32:16.244,123.23
HAS,BID,04/04/2016 09:32:16.244,79.54
BMY,ASK,04/04/2016 09:32:16.244,65.02
M,ASK,04/04/2016 09:32:16.244,42.97
LNC,BID,04/04/2016 09:32:16.248,39.55
LNC,ASK,04/04/2016 09:32:16.249,39.73
CL,ASK,04/04/2016 09:32:16.249,70.97
MYL,BID,04/04/2016 09:32:16.249,47.5
MMC,BID,04/04/2016 09:32:16.249,61.3
V,BID,04/04/2016 09:32:16.249,77.94
GOOGL,BID,04/04/2016 09:32:16.250,766.52
BBBY,ASK,04/04/2016 09:32:16.250,49.44
CXO,BID,04/04/2016 09:32:16.250,101.09
MDT,BID,04/04/2016 09:32:16.250,75.89
LYB,BID,04/04/2016 09:32:16.250,86.72
LYB,ASK,04/04/2016 09:32:16.251,86.83
ALLE,BID,04/04/2016 09:32:16.251,65.31
AEP,BID,04/04/2016 09:32:16.251,66.83
CMS,BID,04/04/2016 09:32:16.251,42.64
BEN,ASK,04/04/2016 09:32:16.252,39.31
BXLT,BID,04/04/2016 09:32:16.252,41.19
AET,BID,04/04/2016 09:32:16.252,113.29
PRU,ASK,04/04/2016 09:32:16.252,73.11
MHFI,BID,04/04/2016 09:32:16.253,98.14
IRM,BID,04/04/2016 09:32:16.253,32.39
PH,BID,04/04/2016 09:32:16.253,111.2
EXC,BID,04/04/2016 09:32:16.253,35.65
EXC,ASK,04/04/2016 09:32:16.254,35.69
HCA,ASK,04/04/2016 09:32:16.254,79.26
JPM,ASK,04/04/2016 09:32:16.254,59.31
MAT,BID,04/04/2016 09:32:16.254,34.49
CTL,BID,04/04/2016 09:32:16.254,32.26
JBHT,ASK,04/04/2016 09:32:16.255,84.48
CELG,BID,04/04/2016 09:32:16.255,101.57
OKE,BID,04/04/2016 09:32:16.255,28.67
MON,BID,04/04/2016 09:32:16.256,87.92
MON,ASK,04/04/2016 09:32:16.256,88.04
SWN,BID,04/04/2016 09:32:16.256,8
SWN,ASK,04/04/2016 09:32:16.256,8.01
MLM,ASK,04/04/2016 09:32:16.257,162.02
CSRA,ASK,04/04/2016 09:32:16.257,27.15
RCL,ASK,04/04/2016 09:32:16.257,82.08
GOOG,BID,04/04/2016 09:32:16.257,748.02
PX,ASK,04/04/2016 09:32:16.258,115.12
GIS,ASK,04/04/2016 09:32:16.258,64.91
GILD,BID,04/04/2016 09:32:16.258,94.06
GILD,ASK,04/04/2016 09:32:16.258,94.17
TXN,ASK,04/04/2016 09:32:16.259,57.86
GIS,TRADE,04/04/2016 09:32:16.483,64.85
GPS,TRADE,04/04/2016 09:32:16.484,29.62
RTN,TRADE,04/04/2016 09:32:16.485,123.29
PGR,TRADE,04/04/2016 09:32:16.485,35.51
NFLX,TRADE,04/04/2016 09:32:16.487,105.25
ITW,TRADE,04/04/2016 09:32:16.490,103.46
REGN,TRADE,04/04/2016 09:32:16.490,405.65
TSCO,BID,04/04/2016 09:32:16.490,91.36
AIZ,BID,04/04/2016 09:32:16.490,78.06
EOG,BID,04/04/2016 09:32:16.490,71.92
EL,BID,04/04/2016 09:32:16.490,95.37
TEL,BID,04/04/2016 09:32:16.490,61.75
XEL,BID,04/04/2016 09:32:16.490,41.88
XEL,ASK,04/04/2016 09:32:16.490,41.9
DHR,ASK,04/04/2016 09:32:16.490,94.7
FRT,BID,04/04/2016 09:32:16.490,156.66
RTN,ASK,04/04/2016 09:32:16.490,123.45
KMB,ASK,04/04/2016 09:32:16.492,136.62
AAP,ASK,04/04/2016 09:32:16.492,161.89
C,BID,04/04/2016 09:32:16.493,42.34
C,ASK,04/04/2016 09:32:16.493,42.35
PCLN,ASK,04/04/2016 09:32:16.493,1297.35
JNPR,ASK,04/04/2016 09:32:16.494,25.07
SYK,BID,04/04/2016 09:32:16.494,108.82
ED,BID,04/04/2016 09:32:16.494,76.67
MOS,BID,04/04/2016 09:32:16.494,26.22
NFLX,BID,04/04/2016 09:32:16.495,105.2
NFLX,ASK,04/04/2016 09:32:16.496,105.31
SHW,BID,04/04/2016 09:32:16.498,286.7
MRK,BID,04/04/2016 09:32:16.499,53.84
MRK,ASK,04/04/2016 09:32:16.500,53.87
TSO,BID,04/04/2016 09:32:16.500,82.37
TSO,ASK,04/04/2016 09:32:16.500,82.56
MDLZ,BID,04/04/2016 09:32:16.500,41.15
MDLZ,ASK,04/04/2016 09:32:16.501,41.17
MO,BID,04/04/2016 09:32:16.501,62.99
LUV,BID,04/04/2016 09:32:16.501,44.62
LUV,ASK,04/04/2016 09:32:16.501,44.67
BHI,BID,04/04/2016 09:32:16.502,41.33
ATVI,BID,04/04/2016 09:32:16.502,34.35
PNR,BID,04/04/2016 09:32:16.503,53.29
PSA,BID,04/04/2016 09:32:16.503,274.13
ECL,BID,04/04/2016 09:32:16.503,112.53
ETR,ASK,04/04/2016 09:32:16.503,79.54
DRI,BID,04/04/2016 09:32:16.504,68
HAS,TRADE,04/04/2016 09:32:16.737,79.53
CB,TRADE,04/04/2016 09:32:16.737,122.02
HCN,TRADE,04/04/2016 09:32:16.737,69.19
LYB,TRADE,04/04/2016 09:32:16.737,86.79
BEN,TRADE,04/04/2016 09:32:16.738,39.32
FB,TRADE,04/04/2016 09:32:16.738,114.33
RRC,TRADE,04/04/2016 09:32:16.738,33.07
SWN,TRADE,04/04/2016 09:32:16.738,8.02
AAPL,TRADE,04/04/2016 09:32:16.738,110.5
MSFT,TRADE,04/04/2016 09:32:16.739,55.47
WU,TRADE,04/04/2016 09:32:16.739,19.48
IRM,TRADE,04/04/2016 09:32:16.739,32.5
NWS,TRADE,04/04/2016 09:32:16.739,13.47
SIG,BID,04/04/2016 09:32:16.740,123.2
SIG,ASK,04/04/2016 09:32:16.740,124.05
HAS,BID,04/04/2016 09:32:16.740,79.44
HAS,ASK,04/04/2016 09:32:16.740,79.58
M,ASK,04/04/2016 09:32:16.740,42.98
GPS,BID,04/04/2016 09:32:16.740,29.66
GPS,ASK,04/04/2016 09:32:16.741,29.7
EQIX,ASK,04/04/2016 09:32:16.741,332.19
AKAM,ASK,04/04/2016 09:32:16.741,55.12
CME,BID,04/04/2016 09:32:16.741,96.59
AMT,ASK,04/04/2016 09:32:16.741,104.59
MMC,BID,04/04/2016 09:32:16.741,61.28
